variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
hier_a_iso_k2_seg_total,256,3,360366,48306,1.2115,0.4705,3.4441,0.0259,29312,271.71
hier_a_iso_k2_glue,256,3,10335,3177,0.3768,0.3926,0.3141,0.096,14656,61.51
hier_a_iso_k4,256,1,376396,51505,1.1572,0.3771,1.7967,0.1591,73280,149.69
hier_a_iso_k4_seg_node,256,1,90823,11993,0.7191,0.3442,1.7967,0.0129,14656,149.69
hier_a_iso_k4_seg_total,256,1,363292,47972,0.7191,0.3442,1.7967,0.05,58624,149.69
hier_a_iso_k4_glue,256,1,13104,3533,0.4381,0.3771,0.3466,0.1091,14656,61.91
hier_a_iso_k4,256,2,376396,51505,1.1572,0.3875,1.8814,0.1622,73280,150.19
hier_a_iso_k4_seg_node,256,2,90823,11993,0.7191,0.3399,1.8814,0.0131,14656,150.19
hier_a_iso_k4_seg_total,256,2,363292,47972,0.7191,0.3399,1.8814,0.0513,58624,150.19
hier_a_iso_k4_glue,256,2,13104,3533,0.4381,0.3875,0.3425,0.1109,14656,61.83
hier_a_iso_k4,256,3,376396,51505,1.1572,0.3832,1.8931,0.1635,73280,150.0
hier_a_iso_k4_seg_node,256,3,90823,11993,0.7191,0.3433,1.8931,0.0214,14656,150.0
hier_a_iso_k4_seg_total,256,3,363292,47972,0.7191,0.3433,1.8931,0.0615,58624,150.0
hier_a_iso_k4_glue,256,3,13104,3533,0.4381,0.3832,0.3388,0.102,14656,62.0
hier_a_iso_k8,256,1,387786,51549,0.9102,0.381,0.9673,0.2625,131904,88.69
hier_a_iso_k8_seg_node,256,1,46143,5913,0.4287,0.2824,0.9673,0.0215,14656,88.69
hier_a_iso_k8_seg_total,256,1,369144,47304,0.4287,0.2824,0.9673,0.1176,117248,88.69
hier_a_iso_k8_glue,256,1,18642,4245,0.4815,0.381,0.4995,0.1449,14656,62.62
hier_a_iso_k8,256,2,387786,51549,0.9102,0.3814,1.0553,0.269,131904,88.82
hier_a_iso_k8_seg_node,256,2,46143,5913,0.4287,0.284,1.0553,0.0212,14656,88.82
