variant,n,k,m,run,circuit,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb,verify_hier_s,xchecks_ok
hier_a,480,8,60,2,glue,24158,6885,0.8688,4.8339,7.2709,0.0149,14656,159.17,0.1356,1
hier_a,480,8,60,3,sub_0,95357,12531,0.6971,0.8693,15.096,0.0173,14656,152.47,0.1311,1
hier_a,480,8,60,3,sub_1,95357,12531,0.6971,0.7313,14.9254,0.0209,14656,152.8,0.1311,1
hier_a,480,8,60,3,sub_2,95357,12531,0.6971,0.8859,15.4266,0.0222,14656,152.27,0.1311,1
hier_a,480,8,60,3,sub_3,95357,12531,0.6971,0.8367,15.3481,0.0217,14656,152.72,0.1311,1
hier_a,480,8,60,3,sub_4,95357,12531,0.6971,0.7883,15.1917,0.0177,14656,152.38,0.1311,1
hier_a,480,8,60,3,sub_5,95357,12531,0.6971,0.9227,15.4004,0.0114,14656,152.62,0.1311,1
hier_a,480,8,60,3,sub_6,95357,12531,0.6971,0.8128,15.2528,0.0111,14656,152.39,0.1311,1
hier_a,480,8,60,3,sub_7,95357,12531,0.6971,0.9256,15.2851,0.0126,14656,152.17,0.1311,1
hier_a,480,8,60,3,glue,24158,6885,0.8688,6.0673,8.8193,0.0135,14656,158.59,0.1311,1
